"Sample","Time","Temp_C","Humidity_RH","Dew_Point_C","Comments","Serial_Number","site"
384,"3/18/2025 13:00",15,61.5,7.7,NA,"65057165","PtCon"
385,"3/18/2025 13:30",15.5,62.5,8.4,NA,"65057165","PtCon"
386,"3/18/2025 14:00",15.5,62.5,8.4,NA,"65057165","PtCon"
387,"3/18/2025 14:30",15.5,65.5,9.1,NA,"65057165","PtCon"
388,"3/18/2025 15:00",15.5,65.5,9.1,NA,"65057165","PtCon"
389,"3/18/2025 15:30",15.5,66,9.2,NA,"65057165","PtCon"
390,"3/18/2025 16:00",15.5,64.5,8.8,NA,"65057165","PtCon"
391,"3/18/2025 16:30",15.5,65,9,NA,"65057165","PtCon"
392,"3/18/2025 17:00",15.5,62.5,8.4,NA,"65057165","PtCon"
393,"3/18/2025 17:30",15.5,61.5,8.1,NA,"65057165","PtCon"
394,"3/18/2025 18:00",14.5,63,7.5,NA,"65057165","PtCon"
395,"3/18/2025 18:30",14,64,7.3,NA,"65057165","PtCon"
396,"3/18/2025 19:00",13,65,6.6,NA,"65057165","PtCon"
397,"3/18/2025 19:30",12,68.5,6.4,NA,"65057165","PtCon"
398,"3/18/2025 20:00",11,71,6,NA,"65057165","PtCon"
399,"3/18/2025 20:30",11,74,6.6,NA,"65057165","PtCon"
400,"3/18/2025 21:00",11,72,6.2,NA,"65057165","PtCon"
401,"3/18/2025 21:30",11,68.5,5.4,NA,"65057165","PtCon"
402,"3/18/2025 22:00",11,68.5,5.4,NA,"65057165","PtCon"
403,"3/18/2025 22:30",11,75,6.7,NA,"65057165","PtCon"
404,"3/18/2025 23:00",11,73.5,6.5,NA,"65057165","PtCon"
405,"3/18/2025 23:30",11.5,70,6.2,NA,"65057165","PtCon"
406,"3/19/2025 0:00",11.5,75,7.2,NA,"65057165","PtCon"
407,"3/19/2025 0:30",11,77.5,7.2,NA,"65057165","PtCon"
408,"3/19/2025 1:00",11.5,68,5.8,NA,"65057165","PtCon"
409,"3/19/2025 1:30",11,68,5.3,NA,"65057165","PtCon"
410,"3/19/2025 2:00",12,58.5,4.1,NA,"65057165","PtCon"
411,"3/19/2025 2:30",11.5,60,4,NA,"65057165","PtCon"
412,"3/19/2025 3:00",12.5,52,2.9,NA,"65057165","PtCon"
413,"3/19/2025 3:30",11.5,55.5,2.9,NA,"65057165","PtCon"
414,"3/19/2025 4:00",12,52,2.5,NA,"65057165","PtCon"
415,"3/19/2025 4:30",11,52,1.5,NA,"65057165","PtCon"
416,"3/19/2025 5:00",11,51,1.3,NA,"65057165","PtCon"
417,"3/19/2025 5:30",10.5,54,1.6,NA,"65057165","PtCon"
418,"3/19/2025 6:00",10.5,48,0,NA,"65057165","PtCon"
419,"3/19/2025 6:30",9.5,52,0.1,NA,"65057165","PtCon"
420,"3/19/2025 7:00",9,52.5,-0.2,NA,"65057165","PtCon"
421,"3/19/2025 7:30",9,54.5,0.3,NA,"65057165","PtCon"
422,"3/19/2025 8:00",7.5,59,0,NA,"65057165","PtCon"
423,"3/19/2025 8:30",13,49,2.5,NA,"65057165","PtCon"
424,"3/19/2025 9:00",14.5,48,3.6,NA,"65057165","PtCon"
425,"3/19/2025 9:30",15,57.5,6.7,NA,"65057165","PtCon"
426,"3/19/2025 10:00",15.5,48.5,4.7,NA,"65057165","PtCon"
427,"3/19/2025 10:30",17.5,42.5,4.6,NA,"65057165","PtCon"
428,"3/19/2025 11:00",17.5,41.5,4.3,NA,"65057165","PtCon"
429,"3/19/2025 11:30",20,33.5,3.5,NA,"65057165","PtCon"
430,"3/19/2025 12:00",20,33,3.3,NA,"65057165","PtCon"
431,"3/19/2025 12:30",18.5,46,6.7,NA,"65057165","PtCon"
432,"3/19/2025 13:00",18,54,8.6,NA,"65057165","PtCon"
433,"3/19/2025 13:30",18,53,8.3,NA,"65057165","PtCon"
434,"3/19/2025 14:00",18.5,55,9.3,NA,"65057165","PtCon"
435,"3/19/2025 14:30",18,62,10.6,NA,"65057165","PtCon"
436,"3/19/2025 15:00",19,56,10,NA,"65057165","PtCon"
437,"3/19/2025 15:30",19,56,10,NA,"65057165","PtCon"
438,"3/19/2025 16:00",18,58.5,9.7,NA,"65057165","PtCon"
439,"3/19/2025 16:30",16.5,58.5,8.3,NA,"65057165","PtCon"
440,"3/19/2025 17:00",17.5,55.5,8.5,NA,"65057165","PtCon"
441,"3/19/2025 17:30",17,56,8.2,NA,"65057165","PtCon"
442,"3/19/2025 18:00",16,58,7.7,NA,"65057165","PtCon"
443,"3/19/2025 18:30",15.5,59.5,7.7,NA,"65057165","PtCon"
444,"3/19/2025 19:00",15,53,5.5,NA,"65057165","PtCon"
445,"3/19/2025 19:30",14.5,46.5,3.2,NA,"65057165","PtCon"
446,"3/19/2025 20:00",13,45,1.4,NA,"65057165","PtCon"
447,"3/19/2025 20:30",12.5,43.5,0.4,NA,"65057165","PtCon"
448,"3/19/2025 21:00",12,42,-0.5,NA,"65057165","PtCon"
449,"3/19/2025 21:30",12,49.5,1.8,NA,"65057165","PtCon"
450,"3/19/2025 22:00",11,55,2.3,NA,"65057165","PtCon"
451,"3/19/2025 22:30",11,56.5,2.7,NA,"65057165","PtCon"
452,"3/19/2025 23:00",11,54.5,2.2,NA,"65057165","PtCon"
453,"3/19/2025 23:30",11,63,4.2,NA,"65057165","PtCon"
454,"3/20/2025 0:00",10.5,65,4.2,NA,"65057165","PtCon"
455,"3/20/2025 0:30",10.5,63,3.8,NA,"65057165","PtCon"
456,"3/20/2025 1:00",11,57.5,2.9,NA,"65057165","PtCon"
457,"3/20/2025 1:30",10.5,57,2.4,NA,"65057165","PtCon"
458,"3/20/2025 2:00",11,56,2.6,NA,"65057165","PtCon"
459,"3/20/2025 2:30",10.5,54.5,1.7,NA,"65057165","PtCon"
460,"3/20/2025 3:00",10.5,51,0.8,NA,"65057165","PtCon"
461,"3/20/2025 3:30",10.5,48,0,NA,"65057165","PtCon"
462,"3/20/2025 4:00",11,45,-0.5,NA,"65057165","PtCon"
463,"3/20/2025 4:30",10.5,54,1.6,NA,"65057165","PtCon"
464,"3/20/2025 5:00",10,54.5,1.3,NA,"65057165","PtCon"
465,"3/20/2025 5:30",10,61,2.8,NA,"65057165","PtCon"
466,"3/20/2025 6:00",9.5,58.5,1.8,NA,"65057165","PtCon"
467,"3/20/2025 6:30",8.5,63,1.9,NA,"65057165","PtCon"
468,"3/20/2025 7:00",10,62.5,3.2,NA,"65057165","PtCon"
469,"3/20/2025 7:30",9.5,64,3,NA,"65057165","PtCon"
470,"3/20/2025 8:00",10.5,67.5,4.7,NA,"65057165","PtCon"
471,"3/20/2025 8:30",12,61,4.7,NA,"65057165","PtCon"
472,"3/20/2025 9:00",13,61,5.7,NA,"65057165","PtCon"
473,"3/20/2025 9:30",13.5,61,6.1,NA,"65057165","PtCon"
474,"3/20/2025 10:00",14,60,6.4,NA,"65057165","PtCon"
475,"3/20/2025 10:30",15.5,61.5,8.1,NA,"65057165","PtCon"
476,"3/20/2025 11:00",16,60.5,8.4,NA,"65057165","PtCon"
477,"3/20/2025 11:30",16,62.5,8.8,NA,"65057165","PtCon"
478,"3/20/2025 12:00",16,65,9.4,NA,"65057165","PtCon"
479,"3/20/2025 12:30",16.5,59.5,8.6,NA,"65057165","PtCon"
480,"3/20/2025 13:00",16.5,61,9,NA,"65057165","PtCon"
481,"3/20/2025 13:30",16.5,61.5,9.1,NA,"65057165","PtCon"
482,"3/20/2025 14:00",16,64,9.2,NA,"65057165","PtCon"
483,"3/20/2025 14:30",16,65.5,9.5,NA,"65057165","PtCon"
484,"3/20/2025 15:00",16,66,9.7,NA,"65057165","PtCon"
485,"3/20/2025 15:30",15.5,67,9.4,NA,"65057165","PtCon"
486,"3/20/2025 16:00",15.5,66,9.2,NA,"65057165","PtCon"
487,"3/20/2025 16:30",16,65.5,9.5,NA,"65057165","PtCon"
488,"3/20/2025 17:00",16.5,61.5,9.1,NA,"65057165","PtCon"
489,"3/20/2025 17:30",16.5,61.5,9.1,NA,"65057165","PtCon"
490,"3/20/2025 18:00",16,61.5,8.6,NA,"65057165","PtCon"
491,"3/20/2025 18:30",15,61,7.5,NA,"65057165","PtCon"
492,"3/20/2025 19:00",14,62.5,7,NA,"65057165","PtCon"
493,"3/20/2025 19:30",13,67.5,7.1,NA,"65057165","PtCon"
494,"3/20/2025 20:00",12.5,68,6.8,NA,"65057165","PtCon"
495,"3/20/2025 20:30",12,69.5,6.6,NA,"65057165","PtCon"
496,"3/20/2025 21:00",11.5,73.5,6.9,NA,"65057165","PtCon"
497,"3/20/2025 21:30",11.5,77,7.6,NA,"65057165","PtCon"
498,"3/20/2025 22:00",11.5,78,7.8,NA,"65057165","PtCon"
499,"3/20/2025 22:30",12,74,7.5,NA,"65057165","PtCon"
500,"3/20/2025 23:00",12,72.5,7.2,NA,"65057165","PtCon"
501,"3/20/2025 23:30",11.5,77,7.6,NA,"65057165","PtCon"
502,"3/21/2025 0:00",12,76,7.9,NA,"65057165","PtCon"
503,"3/21/2025 0:30",12.5,67,6.5,NA,"65057165","PtCon"
504,"3/21/2025 1:00",14.5,56,5.8,NA,"65057165","PtCon"
505,"3/21/2025 1:30",14.5,52,4.8,NA,"65057165","PtCon"
506,"3/21/2025 2:00",12.5,57,4.2,NA,"65057165","PtCon"
507,"3/21/2025 2:30",13.5,53,4.1,NA,"65057165","PtCon"
508,"3/21/2025 3:00",14,52,4.3,NA,"65057165","PtCon"
509,"3/21/2025 3:30",13.5,55,4.6,NA,"65057165","PtCon"
510,"3/21/2025 4:00",12.5,56,4,NA,"65057165","PtCon"
511,"3/21/2025 4:30",14,53,4.6,NA,"65057165","PtCon"
512,"3/21/2025 5:00",14,54.5,5,NA,"65057165","PtCon"
513,"3/21/2025 5:30",13,61.5,5.8,NA,"65057165","PtCon"
514,"3/21/2025 6:00",13.5,59.5,5.8,NA,"65057165","PtCon"
515,"3/21/2025 6:30",14,55.5,5.2,NA,"65057165","PtCon"
516,"3/21/2025 7:00",13,61,5.7,NA,"65057165","PtCon"
517,"3/21/2025 7:30",12,64,5.4,NA,"65057165","PtCon"
518,"3/21/2025 8:00",11.5,67.5,5.7,NA,"65057165","PtCon"
519,"3/21/2025 8:30",14,63.5,7.2,NA,"65057165","PtCon"
520,"3/21/2025 9:00",16.5,52,6.6,NA,"65057165","PtCon"
521,"3/21/2025 9:30",17.5,52.5,7.7,NA,"65057165","PtCon"
522,"3/21/2025 10:00",19,47.5,7.6,NA,"65057165","PtCon"
523,"3/21/2025 10:30",18,52,8,NA,"65057165","PtCon"
524,"3/21/2025 11:00",18,53.5,8.4,NA,"65057165","PtCon"
525,"3/21/2025 11:30",18.5,53.5,8.9,NA,"65057165","PtCon"
526,"3/21/2025 12:00",18,54.5,8.7,NA,"65057165","PtCon"
527,"3/21/2025 12:30",18.5,55,9.3,NA,"65057165","PtCon"
528,"3/21/2025 13:00",18.5,55.5,9.4,NA,"65057165","PtCon"
529,"3/21/2025 13:30",18,56,9.1,NA,"65057165","PtCon"
530,"3/21/2025 14:00",19,53,9.2,NA,"65057165","PtCon"
531,"3/21/2025 14:30",17,60,9.2,NA,"65057165","PtCon"
532,"3/21/2025 15:00",17.5,56,8.6,NA,"65057165","PtCon"
533,"3/21/2025 15:30",17,57.5,8.6,NA,"65057165","PtCon"
534,"3/21/2025 16:00",18,52,8,NA,"65057165","PtCon"
535,"3/21/2025 16:30",18,49,7.1,NA,"65057165","PtCon"
536,"3/21/2025 17:00",17.5,48.5,6.5,NA,"65057165","PtCon"
537,"3/21/2025 17:30",16.5,54.5,7.3,NA,"65057165","PtCon"
538,"3/21/2025 18:00",16,58,7.7,NA,"65057165","PtCon"
539,"3/21/2025 18:30",15.5,60,7.8,NA,"65057165","PtCon"
540,"3/21/2025 19:00",14,62.5,7,NA,"65057165","PtCon"
541,"3/21/2025 19:30",13.5,60.5,6,NA,"65057165","PtCon"
542,"3/21/2025 20:00",12.5,68,6.8,NA,"65057165","PtCon"
543,"3/21/2025 20:30",13,66.5,6.9,NA,"65057165","PtCon"
544,"3/21/2025 21:00",13.5,63,6.6,NA,"65057165","PtCon"
545,"3/21/2025 21:30",13,65.5,6.7,NA,"65057165","PtCon"
546,"3/21/2025 22:00",12,75,7.7,NA,"65057165","PtCon"
547,"3/21/2025 22:30",12,75,7.7,NA,"65057165","PtCon"
548,"3/21/2025 23:00",11.5,80,8.2,NA,"65057165","PtCon"
549,"3/21/2025 23:30",11.5,80.5,8.3,NA,"65057165","PtCon"
550,"3/22/2025 0:00",11,81.5,8,NA,"65057165","PtCon"
551,"3/22/2025 0:30",12,78,8.3,NA,"65057165","PtCon"
552,"3/22/2025 1:00",12,74,7.5,NA,"65057165","PtCon"
553,"3/22/2025 1:30",12,74,7.5,NA,"65057165","PtCon"
554,"3/22/2025 2:00",11.5,78.5,7.9,NA,"65057165","PtCon"
555,"3/22/2025 2:30",11.5,76,7.4,NA,"65057165","PtCon"
556,"3/22/2025 3:00",12,71.5,7,NA,"65057165","PtCon"
557,"3/22/2025 3:30",12.5,68,6.8,NA,"65057165","PtCon"
558,"3/22/2025 4:00",12,72,7.1,NA,"65057165","PtCon"
559,"3/22/2025 4:30",13,60,5.4,NA,"65057165","PtCon"
560,"3/22/2025 5:00",11.5,72,6.6,NA,"65057165","PtCon"
561,"3/22/2025 5:30",11.5,76.5,7.5,NA,"65057165","PtCon"
562,"3/22/2025 6:00",11.5,73,6.8,NA,"65057165","PtCon"
563,"3/22/2025 6:30",11.5,74,7,NA,"65057165","PtCon"
564,"3/22/2025 7:00",12,73.5,7.4,NA,"65057165","PtCon"
565,"3/22/2025 7:30",12,73,7.3,NA,"65057165","PtCon"
566,"3/22/2025 8:00",12,73.5,7.4,NA,"65057165","PtCon"
567,"3/22/2025 8:30",13.5,70.5,8.2,NA,"65057165","PtCon"
568,"3/22/2025 9:00",14.5,64.5,7.9,NA,"65057165","PtCon"
569,"3/22/2025 9:30",15,63,8,NA,"65057165","PtCon"
570,"3/22/2025 10:00",16.5,59,8.5,NA,"65057165","PtCon"
571,"3/22/2025 10:30",17,60,9.2,NA,"65057165","PtCon"
572,"3/22/2025 11:00",18,57,9.4,NA,"65057165","PtCon"
573,"3/22/2025 11:30",17.5,57.5,9,NA,"65057165","PtCon"
574,"3/22/2025 12:00",16.5,61,9,NA,"65057165","PtCon"
575,"3/22/2025 12:30",17,62,9.7,NA,"65057165","PtCon"
576,"3/22/2025 13:00",17.5,59,9.4,NA,"65057165","PtCon"
577,"3/22/2025 13:30",18.5,56.5,9.7,NA,"65057165","PtCon"
578,"3/22/2025 14:00",17,60,9.2,NA,"65057165","PtCon"
579,"3/22/2025 14:30",16.5,63.5,9.6,NA,"65057165","PtCon"
580,"3/22/2025 15:00",16.5,61,9,NA,"65057165","PtCon"
581,"3/22/2025 15:30",18.5,53,8.7,NA,"65057165","PtCon"
582,"3/22/2025 16:00",18,54,8.6,NA,"65057165","PtCon"
583,"3/22/2025 16:30",18.5,56,9.6,NA,"65057165","PtCon"
584,"3/22/2025 17:00",17.5,58,9.2,NA,"65057165","PtCon"
585,"3/22/2025 17:30",16.5,62,9.2,NA,"65057165","PtCon"
586,"3/22/2025 18:00",16.5,64.5,9.8,NA,"65057165","PtCon"
587,"3/22/2025 18:30",15.5,67.5,9.5,NA,"65057165","PtCon"
588,"3/22/2025 19:00",15,66,8.7,NA,"65057165","PtCon"
589,"3/22/2025 19:30",13.5,71.5,8.5,NA,"65057165","PtCon"
590,"3/22/2025 20:00",13,74.5,8.6,NA,"65057165","PtCon"
591,"3/22/2025 20:30",13,75.5,8.8,NA,"65057165","PtCon"
592,"3/22/2025 21:00",12.5,79,9,NA,"65057165","PtCon"
593,"3/22/2025 21:30",12,81,8.8,NA,"65057165","PtCon"
594,"3/22/2025 22:00",11.5,84,8.9,NA,"65057165","PtCon"
595,"3/22/2025 22:30",11.5,85.5,9.2,NA,"65057165","PtCon"
596,"3/22/2025 23:00",11.5,85.5,9.2,NA,"65057165","PtCon"
597,"3/22/2025 23:30",11.5,87.5,9.5,NA,"65057165","PtCon"
598,"3/23/2025 0:00",12,84.5,9.5,NA,"65057165","PtCon"
599,"3/23/2025 0:30",12,84,9.4,NA,"65057165","PtCon"
600,"3/23/2025 1:00",12.5,81,9.3,NA,"65057165","PtCon"
601,"3/23/2025 1:30",11.5,85.5,9.2,NA,"65057165","PtCon"
602,"3/23/2025 2:00",11.5,85,9.1,NA,"65057165","PtCon"
603,"3/23/2025 2:30",12,83.5,9.3,NA,"65057165","PtCon"
604,"3/23/2025 3:00",12,84,9.4,NA,"65057165","PtCon"
605,"3/23/2025 3:30",11.5,85.5,9.2,NA,"65057165","PtCon"
606,"3/23/2025 4:00",12,84,9.4,NA,"65057165","PtCon"
607,"3/23/2025 4:30",11.5,85.5,9.2,NA,"65057165","PtCon"
608,"3/23/2025 5:00",11.5,84.5,9,NA,"65057165","PtCon"
609,"3/23/2025 5:30",11.5,84.5,9,NA,"65057165","PtCon"
610,"3/23/2025 6:00",11,87,8.9,NA,"65057165","PtCon"
611,"3/23/2025 6:30",12,82,9,NA,"65057165","PtCon"
612,"3/23/2025 7:00",11.5,83.5,8.8,NA,"65057165","PtCon"
613,"3/23/2025 7:30",11.5,81,8.4,NA,"65057165","PtCon"
614,"3/23/2025 8:00",12.5,80,9.1,NA,"65057165","PtCon"
615,"3/23/2025 8:30",14,75.5,9.7,NA,"65057165","PtCon"
616,"3/23/2025 9:00",16.5,63.5,9.6,NA,"65057165","PtCon"
617,"3/23/2025 9:30",19,55.5,9.9,NA,"65057165","PtCon"
618,"3/23/2025 10:00",21,51.5,10.6,NA,"65057165","PtCon"
619,"3/23/2025 10:30",21,50.5,10.3,NA,"65057165","PtCon"
620,"3/23/2025 11:00",17.5,60,9.7,NA,"65057165","PtCon"
621,"3/23/2025 11:30",20,55,10.7,NA,"65057165","PtCon"
622,"3/23/2025 12:00",21.5,49,10.3,NA,"65057165","PtCon"
623,"3/23/2025 12:30",22.5,47,10.6,NA,"65057165","PtCon"
624,"3/23/2025 13:00",21.5,49,10.3,NA,"65057165","PtCon"
625,"3/23/2025 13:30",21.5,53,11.5,NA,"65057165","PtCon"
626,"3/23/2025 14:00",20,56.5,11.1,NA,"65057165","PtCon"
627,"3/23/2025 14:30",21,52.5,10.9,NA,"65057165","PtCon"
628,"3/23/2025 15:00",21,54,11.3,NA,"65057165","PtCon"
629,"3/23/2025 15:30",21,52.5,10.9,NA,"65057165","PtCon"
630,"3/23/2025 16:00",20,55,10.7,NA,"65057165","PtCon"
631,"3/23/2025 16:30",20,55.5,10.8,NA,"65057165","PtCon"
632,"3/23/2025 17:00",19,58.5,10.7,NA,"65057165","PtCon"
633,"3/23/2025 17:30",20,56.5,11.1,NA,"65057165","PtCon"
634,"3/23/2025 18:00",22.5,48,10.9,NA,"65057165","PtCon"
635,"3/23/2025 18:30",19.5,55,10.2,NA,"65057165","PtCon"
636,"3/23/2025 19:00",17,61,9.4,NA,"65057165","PtCon"
637,"3/23/2025 19:30",15.5,64.5,8.8,NA,"65057165","PtCon"
638,"3/23/2025 20:00",14.5,70,9.1,NA,"65057165","PtCon"
639,"3/23/2025 20:30",14,71.5,8.9,NA,"65057165","PtCon"
640,"3/23/2025 21:00",13,75,8.7,NA,"65057165","PtCon"
641,"3/23/2025 21:30",14,75.5,9.7,NA,"65057165","PtCon"
642,"3/23/2025 22:00",14,76.5,9.9,NA,"65057165","PtCon"
643,"3/23/2025 22:30",13,85.5,10.6,NA,"65057165","PtCon"
644,"3/23/2025 23:00",13,87,10.9,NA,"65057165","PtCon"
645,"3/23/2025 23:30",11.5,88.5,9.7,NA,"65057165","PtCon"
646,"3/24/2025 0:00",12,90,10.4,NA,"65057165","PtCon"
647,"3/24/2025 0:30",11.5,91.5,10.2,NA,"65057165","PtCon"
648,"3/24/2025 1:00",11.5,91,10.1,NA,"65057165","PtCon"
649,"3/24/2025 1:30",11.5,93,10.4,NA,"65057165","PtCon"
650,"3/24/2025 2:00",12,94.5,11.1,NA,"65057165","PtCon"
651,"3/24/2025 2:30",12.5,93,11.4,NA,"65057165","PtCon"
652,"3/24/2025 3:00",12.5,90,10.9,NA,"65057165","PtCon"
653,"3/24/2025 3:30",12.5,93.5,11.5,NA,"65057165","PtCon"
654,"3/24/2025 4:00",12,95.5,11.3,NA,"65057165","PtCon"
655,"3/24/2025 4:30",12.5,93.5,11.5,NA,"65057165","PtCon"
656,"3/24/2025 5:00",12.5,93.5,11.5,NA,"65057165","PtCon"
657,"3/24/2025 5:30",12.5,92,11.2,NA,"65057165","PtCon"
658,"3/24/2025 6:00",12,91.5,10.7,NA,"65057165","PtCon"
659,"3/24/2025 6:30",10.5,91.5,9.2,NA,"65057165","PtCon"
660,"3/24/2025 7:00",10,93.5,9,NA,"65057165","PtCon"
661,"3/24/2025 7:30",11,95.5,10.3,NA,"65057165","PtCon"
662,"3/24/2025 8:00",11.5,96.5,11,NA,"65057165","PtCon"
663,"3/24/2025 8:30",12,97.5,11.6,NA,"65057165","PtCon"
664,"3/24/2025 9:00",12,98,11.7,NA,"65057165","PtCon"
665,"3/24/2025 9:30",14,95.5,13.3,NA,"65057165","PtCon"
666,"3/24/2025 10:00",16.5,82,13.4,NA,"65057165","PtCon"
667,"3/24/2025 10:30",18.5,72,13.4,NA,"65057165","PtCon"
668,"3/24/2025 11:00",19.5,65.5,12.9,NA,"65057165","PtCon"
669,"3/24/2025 11:30",19.5,63.5,12.4,NA,"65057165","PtCon"
670,"3/24/2025 12:00",20,62.5,12.6,NA,"65057165","PtCon"
671,"3/24/2025 12:30",21.5,60,13.4,NA,"65057165","PtCon"
672,"3/24/2025 13:00",21,60,12.9,NA,"65057165","PtCon"
673,"3/24/2025 13:30",21,57.5,12.3,NA,"65057165","PtCon"
674,"3/24/2025 14:00",20,63.5,12.9,NA,"65057165","PtCon"
675,"3/24/2025 14:30",20,64,13,NA,"65057165","PtCon"
676,"3/24/2025 15:00",20,65.5,13.3,NA,"65057165","PtCon"
677,"3/24/2025 15:30",19.5,65,12.7,NA,"65057165","PtCon"
678,"3/24/2025 16:00",21,59,12.7,NA,"65057165","PtCon"
679,"3/24/2025 16:30",20,64,13,NA,"65057165","PtCon"
680,"3/24/2025 17:00",19.5,64,12.5,NA,"65057165","PtCon"
681,"3/24/2025 17:30",19.5,64.5,12.6,NA,"65057165","PtCon"
682,"3/24/2025 18:00",18.5,66.5,12.1,NA,"65057165","PtCon"
683,"3/24/2025 18:30",17.5,69.5,11.9,NA,"65057165","PtCon"
684,"3/24/2025 19:00",16,71.5,10.9,NA,"65057165","PtCon"
685,"3/24/2025 19:30",14.5,78,10.7,NA,"65057165","PtCon"
686,"3/24/2025 20:00",13,82.5,10.1,NA,"65057165","PtCon"
687,"3/24/2025 20:30",12,83.5,9.3,NA,"65057165","PtCon"
688,"3/24/2025 21:00",11.5,86,9.2,NA,"65057165","PtCon"
689,"3/24/2025 21:30",10.5,87.5,8.5,NA,"65057165","PtCon"
690,"3/24/2025 22:00",11,88.5,9.2,NA,"65057165","PtCon"
691,"3/24/2025 22:30",13.5,87,11.4,NA,"65057165","PtCon"
692,"3/24/2025 23:00",13.5,88.5,11.6,NA,"65057165","PtCon"
693,"3/24/2025 23:30",13,91,11.6,NA,"65057165","PtCon"
694,"3/25/2025 0:00",12.5,91.5,11.2,NA,"65057165","PtCon"
695,"3/25/2025 0:30",12.5,92.5,11.3,NA,"65057165","PtCon"
696,"3/25/2025 1:00",12.5,95,11.7,NA,"65057165","PtCon"
697,"3/25/2025 1:30",13,94.5,12.1,NA,"65057165","PtCon"
698,"3/25/2025 2:00",13,94,12.1,NA,"65057165","PtCon"
699,"3/25/2025 2:30",12.5,96.5,12,NA,"65057165","PtCon"
700,"3/25/2025 3:00",13,97,12.5,NA,"65057165","PtCon"
701,"3/25/2025 3:30",12,97.5,11.6,NA,"65057165","PtCon"
702,"3/25/2025 4:00",12,98,11.7,NA,"65057165","PtCon"
703,"3/25/2025 4:30",11.5,98.5,11.3,NA,"65057165","PtCon"
704,"3/25/2025 5:00",11.5,98.5,11.3,NA,"65057165","PtCon"
705,"3/25/2025 5:30",11.5,99,11.3,NA,"65057165","PtCon"
706,"3/25/2025 6:00",11.5,99,11.3,NA,"65057165","PtCon"
707,"3/25/2025 6:30",12,99,11.8,NA,"65057165","PtCon"
708,"3/25/2025 7:00",12,99,11.8,NA,"65057165","PtCon"
709,"3/25/2025 7:30",11.5,99,11.3,NA,"65057165","PtCon"
710,"3/25/2025 8:00",12,99,11.8,NA,"65057165","PtCon"
711,"3/25/2025 8:30",12,99.5,11.9,NA,"65057165","PtCon"
712,"3/25/2025 9:00",12,99,11.8,NA,"65057165","PtCon"
713,"3/25/2025 9:30",12.5,99,12.3,NA,"65057165","PtCon"
714,"3/25/2025 10:00",12.5,98,12.2,NA,"65057165","PtCon"
715,"3/25/2025 10:30",12.5,98,12.2,NA,"65057165","PtCon"
716,"3/25/2025 11:00",13,96.5,12.5,NA,"65057165","PtCon"
717,"3/25/2025 11:30",14,92,12.7,NA,"65057165","PtCon"
718,"3/25/2025 12:00",14,90,12.4,NA,"65057165","PtCon"
719,"3/25/2025 12:30",14.5,86,12.2,NA,"65057165","PtCon"
720,"3/25/2025 13:00",15,86,12.7,NA,"65057165","PtCon"
721,"3/25/2025 13:30",14.5,84,11.8,NA,"65057165","PtCon"
722,"3/25/2025 14:00",16,80,12.6,NA,"65057165","PtCon"
723,"3/25/2025 14:30",15.5,81.5,12.3,NA,"65057165","PtCon"
724,"3/25/2025 15:00",15,82,12,NA,"65057165","PtCon"
725,"3/25/2025 15:30",17,75,12.5,NA,"65057165","PtCon"
726,"3/25/2025 16:00",18,71.5,12.8,NA,"65057165","PtCon"
727,"3/25/2025 16:30",15,80,11.6,NA,"65057165","PtCon"
728,"3/25/2025 17:00",14.5,82,11.5,NA,"65057165","PtCon"
729,"3/25/2025 17:30",14,84,11.3,NA,"65057165","PtCon"
730,"3/25/2025 18:00",13.5,86.5,11.3,NA,"65057165","PtCon"
731,"3/25/2025 18:30",13,87.5,11,NA,"65057165","PtCon"
732,"3/25/2025 19:00",13,89,11.2,NA,"65057165","PtCon"
733,"3/25/2025 19:30",12.5,90,10.9,NA,"65057165","PtCon"
734,"3/25/2025 20:00",12.5,91,11.1,NA,"65057165","PtCon"
735,"3/25/2025 20:30",12.5,91.5,11.2,NA,"65057165","PtCon"
736,"3/25/2025 21:00",12,92.5,10.8,NA,"65057165","PtCon"
737,"3/25/2025 21:30",12,93,10.9,NA,"65057165","PtCon"
738,"3/25/2025 22:00",12,93,10.9,NA,"65057165","PtCon"
739,"3/25/2025 22:30",12,92.5,10.8,NA,"65057165","PtCon"
740,"3/25/2025 23:00",12,93,10.9,NA,"65057165","PtCon"
741,"3/25/2025 23:30",12,92.5,10.8,NA,"65057165","PtCon"
742,"3/26/2025 0:00",12,92,10.7,NA,"65057165","PtCon"
743,"3/26/2025 0:30",12,91.5,10.7,NA,"65057165","PtCon"
744,"3/26/2025 1:00",12,90.5,10.5,NA,"65057165","PtCon"
745,"3/26/2025 1:30",12,91,10.6,NA,"65057165","PtCon"
746,"3/26/2025 2:00",12.5,91,11.1,NA,"65057165","PtCon"
747,"3/26/2025 2:30",12.5,90,10.9,NA,"65057165","PtCon"
748,"3/26/2025 3:00",12.5,89.5,10.8,NA,"65057165","PtCon"
749,"3/26/2025 3:30",12.5,89,10.7,NA,"65057165","PtCon"
750,"3/26/2025 4:00",12.5,89,10.7,NA,"65057165","PtCon"
751,"3/26/2025 4:30",12.5,88.5,10.7,NA,"65057165","PtCon"
752,"3/26/2025 5:00",12.5,91,11.1,NA,"65057165","PtCon"
753,"3/26/2025 5:30",12,93.5,11,NA,"65057165","PtCon"
