"Time","Dangermond_North Beach Air Temp Avg degC","Dangermond_North Beach Relative Humidity Max %","Dangermond_North Beach Relative Humidity Min %"
"2025-07-06 15:30:00",15.82,94.6,86.2
"2025-07-06 15:40:00",15.82,95.8,84.8
"2025-07-06 15:50:00",15.58,95,86.6
"2025-07-06 16:00:00",15.51,94.2,87.5
"2025-07-06 16:10:00",15.48,94.8,86.9
"2025-07-06 16:20:00",15.54,95.7,87
"2025-07-06 16:30:00",15.5,95.6,86.6
"2025-07-06 16:40:00",15.28,95.4,87.8
"2025-07-06 16:50:00",15.27,94.5,88.9
"2025-07-06 17:00:00",15.25,94.3,88.8
"2025-07-06 17:10:00",15.14,94.5,89
"2025-07-06 17:20:00",14.96,94.3,89.6
"2025-07-06 17:30:00",15.04,94.2,88
"2025-07-06 17:40:00",15.19,93.4,88.4
"2025-07-06 17:50:00",15.39,92.5,87.1
"2025-07-06 18:00:00",15.54,91.4,86.9
"2025-07-06 18:10:00",15.3,91.9,88.1
"2025-07-06 18:20:00",15.57,90.4,86
"2025-07-06 18:30:00",16,89.1,83.7
"2025-07-06 18:40:00",16.19,89.7,79.9
"2025-07-06 18:50:00",16.07,83.5,81.1
"2025-07-06 19:00:00",15.73,84.3,79.8
"2025-07-06 19:10:00",15.26,85.9,81.4
"2025-07-06 19:20:00",14.79,87.4,82.6
"2025-07-06 19:30:00",14.5,87.5,82.4
"2025-07-06 19:40:00",14.82,84.8,79.9
"2025-07-06 19:50:00",14.39,86.8,82.1
"2025-07-06 20:00:00",14.17,88.3,83.4
"2025-07-06 20:10:00",14.21,88.2,83.1
"2025-07-06 20:20:00",14.05,88.2,84.2
"2025-07-06 20:30:00",14.01,89.3,82.7
"2025-07-06 20:40:00",13.96,88.6,83.6
"2025-07-06 20:50:00",14.07,89.3,83.3
"2025-07-06 21:00:00",13.85,88.9,84.5
"2025-07-06 21:10:00",13.87,88.8,84
"2025-07-06 21:20:00",13.84,89.1,84.2
"2025-07-06 21:30:00",13.66,90.2,85.3
"2025-07-06 21:40:00",13.67,90.1,86.2
"2025-07-06 21:50:00",13.76,89.5,84.7
"2025-07-06 22:00:00",13.44,89.9,84.4
"2025-07-06 22:10:00",13.25,93.5,87
"2025-07-06 22:20:00",13.42,89.9,86
"2025-07-06 22:30:00",13.19,92.7,86.2
"2025-07-06 22:40:00",13.14,91.7,87.2
"2025-07-06 22:50:00",12.82,94.1,88
"2025-07-06 23:00:00",13.01,92.8,87.2
"2025-07-06 23:10:00",12.8,91.8,87.6
"2025-07-06 23:20:00",12.7,92.9,86.1
"2025-07-06 23:30:00",12.9,91.8,86.9
"2025-07-06 23:40:00",12.73,92.1,89.1
"2025-07-06 23:50:00",12.92,91.6,88.2
"2025-07-07 00:00:00",12.78,93.3,88.6
"2025-07-07 00:10:00",12.63,93,89.7
"2025-07-07 00:20:00",12.47,94.2,90.8
"2025-07-07 00:30:00",12.45,93.4,91
"2025-07-07 00:40:00",12.72,94,90.5
"2025-07-07 00:50:00",12.63,94.2,90.9
"2025-07-07 01:00:00",12.54,94.9,92.6
"2025-07-07 01:10:00",12.41,95.3,93.3
"2025-07-07 01:20:00",12.47,95.2,92.7
"2025-07-07 01:30:00",12.57,94.8,90.9
"2025-07-07 01:40:00",12.62,94.8,91.3
"2025-07-07 01:50:00",12.65,95.2,91.1
"2025-07-07 02:00:00",12.35,95.4,92.9
"2025-07-07 02:10:00",12.47,96,91.6
"2025-07-07 02:20:00",12.27,95.5,92.4
"2025-07-07 02:30:00",12.35,95.2,92.1
"2025-07-07 02:40:00",12.31,96,91.8
"2025-07-07 02:50:00",12.05,96.8,93
"2025-07-07 03:00:00",12.07,96.4,92.5
"2025-07-07 03:10:00",12.15,95.9,92.9
"2025-07-07 03:20:00",11.95,96.8,94.3
"2025-07-07 03:30:00",11.94,96.6,94.1
"2025-07-07 03:40:00",11.92,96.7,94.4
"2025-07-07 03:50:00",11.91,97.5,94.4
"2025-07-07 04:00:00",11.85,97.6,93.3
"2025-07-07 04:10:00",11.99,95.1,92.9
"2025-07-07 04:20:00",11.99,97.1,92.9
"2025-07-07 04:30:00",11.99,97.8,92.8
"2025-07-07 04:40:00",11.71,97.4,94.6
"2025-07-07 04:50:00",11.52,97.6,94.3
"2025-07-07 05:00:00",11.66,97,93.3
"2025-07-07 05:10:00",11.52,98.9,94.8
"2025-07-07 05:20:00",11.6,97.7,94.4
"2025-07-07 05:30:00",11.57,98.6,94.7
"2025-07-07 05:40:00",11.96,97.6,94.4
"2025-07-07 05:50:00",12.24,97.3,95.2
"2025-07-07 06:00:00",12.34,98.4,96.1
"2025-07-07 06:10:00",12.42,98.3,96.2
"2025-07-07 06:20:00",12.55,99,96.7
"2025-07-07 06:30:00",12.58,99.4,96.7
"2025-07-07 06:40:00",12.71,98.7,96
"2025-07-07 06:50:00",13,98.1,95.3
"2025-07-07 07:00:00",13.24,98.4,94.8
"2025-07-07 07:10:00",13.29,98.6,95.5
"2025-07-07 07:20:00",13.41,99.5,94.8
"2025-07-07 07:30:00",13.53,100,94
"2025-07-07 07:40:00",13.32,100,96.3
"2025-07-07 07:50:00",13.12,100,96.3
"2025-07-07 08:00:00",13.19,99.9,96
"2025-07-07 08:10:00",13.3,100,94.4
"2025-07-07 08:20:00",13.37,100,95.4
"2025-07-07 08:30:00",13.5,100,95.7
"2025-07-07 08:40:00",13.5,100,95.2
"2025-07-07 08:50:00",13.66,100,94.5
"2025-07-07 09:00:00",13.67,100,96.1
"2025-07-07 09:10:00",13.77,100,94.8
"2025-07-07 09:20:00",13.84,100,96.4
"2025-07-07 09:30:00",13.82,100,96.5
"2025-07-07 09:40:00",13.86,100,95.3
"2025-07-07 09:50:00",13.99,100,94.7
"2025-07-07 10:00:00",14.38,100,91.8
"2025-07-07 10:10:00",14.58,100,92.2
"2025-07-07 10:20:00",14.84,100,89.5
"2025-07-07 10:30:00",14.97,100,88.6
"2025-07-07 10:40:00",15.02,100,89.6
"2025-07-07 10:50:00",15.13,100,87
"2025-07-07 11:00:00",15.16,99.3,86.2
"2025-07-07 11:10:00",15.39,100,86.5
"2025-07-07 11:20:00",15.74,97,86.2
"2025-07-07 11:30:00",15.53,98.9,86.3
"2025-07-07 11:40:00",15.8,100,84.8
"2025-07-07 11:50:00",15.65,98.8,83.2
"2025-07-07 12:00:00",15.71,98.2,84.7
"2025-07-07 12:10:00",15.69,97,83.4
"2025-07-07 12:20:00",15.73,96.1,81.3
"2025-07-07 12:30:00",15.81,95.2,81
"2025-07-07 12:40:00",15.94,94.9,81.5
"2025-07-07 12:50:00",15.91,94.2,83.3
"2025-07-07 13:00:00",15.91,95.8,79.1
"2025-07-07 13:10:00",15.99,95.9,81.3
"2025-07-07 13:20:00",16.02,94.7,79.9
"2025-07-07 13:30:00",16.11,95,79.5
"2025-07-07 13:40:00",16.06,96,83.5
"2025-07-07 13:50:00",16.01,95.1,79.3
"2025-07-07 14:00:00",16.1,95.2,82.9
"2025-07-07 14:10:00",16.15,95.3,81.3
"2025-07-07 14:20:00",16.1,95.1,79.8
"2025-07-07 14:30:00",16.07,96,84.2
"2025-07-07 14:40:00",16.12,94.5,80.3
"2025-07-07 14:50:00",16.11,94.6,81.8
"2025-07-07 15:00:00",16.11,94.6,83.6
"2025-07-07 15:10:00",16.27,94.7,83.8
"2025-07-07 15:20:00",16.19,95.2,83.7
"2025-07-07 15:30:00",16.19,92.9,84.9
"2025-07-07 15:40:00",16.12,92.3,82.4
"2025-07-07 15:50:00",15.98,93,83.3
"2025-07-07 16:00:00",16.05,92.3,81
"2025-07-07 16:10:00",16.31,93,80.2
"2025-07-07 16:20:00",16.29,93.3,82.7
"2025-07-07 16:30:00",15.96,93.4,86.3
"2025-07-07 16:40:00",15.98,92.1,87.2
"2025-07-07 16:50:00",16.1,91.3,85.7
"2025-07-07 17:00:00",16.02,91.6,86.6
"2025-07-07 17:10:00",16.2,92.1,84.6
"2025-07-07 17:20:00",16.08,92,86.5
"2025-07-07 17:30:00",16.02,92,86.1
"2025-07-07 17:40:00",15.95,92,86.9
"2025-07-07 17:50:00",15.75,92.8,87.3
"2025-07-07 18:00:00",15.53,92.7,88.6
"2025-07-07 18:10:00",15.42,93,89.6
"2025-07-07 18:20:00",15.27,92.8,90.2
"2025-07-07 18:30:00",15.3,92.3,89.2
"2025-07-07 18:40:00",15.26,92.1,89.2
"2025-07-07 18:50:00",15.19,91.4,89
"2025-07-07 19:00:00",15.03,91.1,89.2
"2025-07-07 19:10:00",14.75,92.2,90.3
"2025-07-07 19:20:00",14.61,92.3,90.4
"2025-07-07 19:30:00",14.61,91.9,89.7
"2025-07-07 19:40:00",14.69,91.5,89.4
"2025-07-07 19:50:00",14.87,90.9,87.7
"2025-07-07 20:00:00",14.91,90.3,87.5
"2025-07-07 20:10:00",14.6,91.7,89
"2025-07-07 20:20:00",14.62,91.6,89
"2025-07-07 20:30:00",14.63,91.3,88.5
"2025-07-07 20:40:00",14.61,90,86.6
"2025-07-07 20:50:00",14.6,90.2,86.4
"2025-07-07 21:00:00",14.13,92.2,86.5
"2025-07-07 21:10:00",14.07,90.6,85.6
"2025-07-07 21:20:00",13.89,91.6,86.6
"2025-07-07 21:30:00",14.09,92.7,82.5
"2025-07-07 21:40:00",13.89,91.3,85.6
"2025-07-07 21:50:00",13.93,91.1,85.5
"2025-07-07 22:00:00",14.21,89.9,84.7
"2025-07-07 22:10:00",14.01,92.7,86.5
"2025-07-07 22:20:00",14.04,90.5,86.5
"2025-07-07 22:30:00",14.07,90.8,86.4
"2025-07-07 22:40:00",14.22,90.5,86.9
"2025-07-07 22:50:00",14.16,91.9,87
"2025-07-07 23:00:00",13.72,94.6,86.9
"2025-07-07 23:10:00",13.59,92.6,88.7
"2025-07-07 23:20:00",13.6,92,87.6
"2025-07-07 23:30:00",13.71,92.7,87.8
"2025-07-07 23:40:00",13.79,91.5,87.6
"2025-07-07 23:50:00",13.9,91.8,87
"2025-07-08 00:00:00",13.73,92.7,88.6
"2025-07-08 00:10:00",13.46,93.4,89.8
"2025-07-08 00:20:00",13.37,95.2,89.4
"2025-07-08 00:30:00",13.5,93.7,87.6
"2025-07-08 00:40:00",13.42,91.7,88.4
"2025-07-08 00:50:00",13.59,92.9,88.5
"2025-07-08 01:00:00",13.38,93.7,89.8
"2025-07-08 01:10:00",13.36,93.3,90.8
"2025-07-08 01:20:00",13.24,93.4,91.1
"2025-07-08 01:30:00",13.2,93.4,91.3
"2025-07-08 01:40:00",13.39,93.7,89.6
"2025-07-08 01:50:00",13.35,93.5,89.3
"2025-07-08 02:00:00",12.88,94.4,91.8
"2025-07-08 02:10:00",12.79,94.3,89.5
"2025-07-08 02:20:00",13.03,93.7,88.1
"2025-07-08 02:30:00",13.33,92.9,87.7
"2025-07-08 02:40:00",13.26,95.1,88.1
"2025-07-08 02:50:00",13.06,94.6,89.9
"2025-07-08 03:00:00",13.11,93,89.6
"2025-07-08 03:10:00",13.04,93.2,89.8
"2025-07-08 03:20:00",13.01,93.7,90.3
"2025-07-08 03:30:00",12.95,93.6,91.2
"2025-07-08 03:40:00",12.88,95.2,90.3
"2025-07-08 03:50:00",12.9,93.4,89.5
"2025-07-08 04:00:00",12.82,93.8,88.8
"2025-07-08 04:10:00",12.53,95.1,89.2
"2025-07-08 04:20:00",12.67,93.8,89
"2025-07-08 04:30:00",12.76,94.5,89.4
"2025-07-08 04:40:00",12.86,93.4,89.7
"2025-07-08 04:50:00",12.8,94.1,91.6
"2025-07-08 05:00:00",12.53,96.4,90.6
"2025-07-08 05:10:00",12.21,96.4,92.2
"2025-07-08 05:20:00",12.56,93.8,89.4
"2025-07-08 05:30:00",12.9,94.2,87.7
"2025-07-08 05:40:00",13.19,93.4,90
"2025-07-08 05:50:00",13.65,94.2,91.5
"2025-07-08 06:00:00",13.86,95.4,92.4
"2025-07-08 06:10:00",14.15,95.9,93.6
"2025-07-08 06:20:00",14.37,96.9,94
"2025-07-08 06:30:00",14.69,97.4,94.1
"2025-07-08 06:40:00",14.99,96.9,91.9
"2025-07-08 06:50:00",15.27,95.6,90.8
"2025-07-08 07:00:00",15.6,94.5,90
"2025-07-08 07:10:00",15.69,96.3,87.9
"2025-07-08 07:20:00",15.62,97.1,90.8
"2025-07-08 07:30:00",15.65,98.6,89.4
"2025-07-08 07:40:00",16.28,96.7,86.3
"2025-07-08 07:50:00",17.36,93,83.3
"2025-07-08 08:00:00",16.73,99.3,82.8
"2025-07-08 08:10:00",15.56,100,90.2
"2025-07-08 08:20:00",15.64,98.3,87.8
"2025-07-08 08:30:00",16.02,97.4,84.4
"2025-07-08 08:40:00",15.74,96.2,89.7
"2025-07-08 08:50:00",15.84,96.4,89.3
"2025-07-08 09:00:00",15.91,95.5,87.6
"2025-07-08 09:10:00",15.94,96.5,87.3
"2025-07-08 09:20:00",16.14,96.6,86.5
"2025-07-08 09:30:00",16.05,97.6,87.1
"2025-07-08 09:40:00",15.96,97.4,89.2
"2025-07-08 09:50:00",15.78,99.2,87.1
"2025-07-08 10:00:00",15.58,98,84
"2025-07-08 10:10:00",15.39,99,85.1
"2025-07-08 10:20:00",15.28,98.1,87
"2025-07-08 10:30:00",15.34,96.3,88
"2025-07-08 10:40:00",15.41,97,87.2
"2025-07-08 10:50:00",15.42,95.8,85.3
"2025-07-08 11:00:00",15.53,95.5,85.8
"2025-07-08 11:10:00",15.39,95.5,86.8
"2025-07-08 11:20:00",15.46,94.7,86.5
"2025-07-08 11:30:00",15.38,95.2,85.6
"2025-07-08 11:40:00",15.45,95.7,85.8
"2025-07-08 11:50:00",15.39,95.2,86.4
"2025-07-08 12:00:00",15.55,95.3,85.2
"2025-07-08 12:10:00",15.47,96,84.4
"2025-07-08 12:20:00",15.43,95.2,83.8
"2025-07-08 12:30:00",15.57,95.9,85.8
"2025-07-08 12:40:00",15.52,98.6,86.2
"2025-07-08 12:50:00",15.52,97.8,87.9
"2025-07-08 13:00:00",15.66,96.7,86.3
"2025-07-08 13:10:00",15.62,96.6,87.1
"2025-07-08 13:20:00",15.73,95.7,86
"2025-07-08 13:30:00",15.67,97.2,86.2
"2025-07-08 13:40:00",15.95,96.8,85.2
"2025-07-08 13:50:00",15.87,97.2,86.2
"2025-07-08 14:00:00",15.95,97.6,83.6
"2025-07-08 14:10:00",16.07,97.2,82.7
"2025-07-08 14:20:00",16.26,96.9,83.1
"2025-07-08 14:30:00",16.41,94.9,81.6
"2025-07-08 14:40:00",16.83,93.2,81
"2025-07-08 14:50:00",16.73,93.6,82.5
"2025-07-08 15:00:00",16.39,95.6,84.9
"2025-07-08 15:10:00",16.43,97.3,83.2
"2025-07-08 15:20:00",16.3,94.5,84.5
"2025-07-08 15:30:00",16.82,94.1,79.2
"2025-07-08 15:40:00",16.03,96.4,87
"2025-07-08 15:50:00",16.39,94.6,85.7
"2025-07-08 16:00:00",16.53,95.3,84.3
"2025-07-08 16:10:00",16.87,92.3,82.5
"2025-07-08 16:20:00",17.29,90.7,81.6
"2025-07-08 16:30:00",17.03,92.1,83.9
"2025-07-08 16:40:00",16.79,92.7,83.9
"2025-07-08 16:50:00",16.73,92.3,86.4
"2025-07-08 17:00:00",16.62,92.5,86.7
"2025-07-08 17:10:00",16.84,92.6,83.8
"2025-07-08 17:20:00",16.47,94,87.2
"2025-07-08 17:30:00",16.25,94.2,88.2
"2025-07-08 17:40:00",16.23,93.6,87.9
"2025-07-08 17:50:00",16.13,92.4,87.4
"2025-07-08 18:00:00",16.21,91.7,86.4
"2025-07-08 18:10:00",16.12,91.6,87.2
"2025-07-08 18:20:00",16.18,90.7,86.6
"2025-07-08 18:30:00",16.18,90.4,86.9
"2025-07-08 18:40:00",16.46,88.9,82
"2025-07-08 18:50:00",17.28,84.2,75.1
"2025-07-08 19:00:00",17.73,83.1,74.4
"2025-07-08 19:10:00",17.68,82.8,75.7
"2025-07-08 19:20:00",17.92,79.8,73.8
"2025-07-08 19:30:00",17.79,78.5,73.7
"2025-07-08 19:40:00",17.48,79.3,74.2
"2025-07-08 19:50:00",16.26,86.4,78.1
"2025-07-08 20:00:00",17.06,83.9,72.5
"2025-07-08 20:10:00",17.18,78.1,74.5
"2025-07-08 20:20:00",17.24,79,70.4
"2025-07-08 20:30:00",17.04,79.6,72.6
"2025-07-08 20:40:00",17.07,79.6,70.8
"2025-07-08 20:50:00",16.59,81.9,76
"2025-07-08 21:00:00",16.71,80.2,74.8
"2025-07-08 21:10:00",16.42,83.9,74.4
"2025-07-08 21:20:00",15.91,85.8,80
"2025-07-08 21:30:00",15.82,84.5,79.3
"2025-07-08 21:40:00",16.52,83.8,73.4
"2025-07-08 21:50:00",17.2,79.8,69.6
"2025-07-08 22:00:00",17.65,77.8,63.7
"2025-07-08 22:10:00",17.55,77.4,66.1
"2025-07-08 22:20:00",16.58,81.3,70.1
"2025-07-08 22:30:00",15.88,83.3,78.1
"2025-07-08 22:40:00",15.98,81.8,78.4
"2025-07-08 22:50:00",15.49,85.4,79.5
"2025-07-08 23:00:00",15.17,85.6,81
"2025-07-08 23:10:00",15.36,84.9,80.4
"2025-07-08 23:20:00",15.46,84.9,80.6
"2025-07-08 23:30:00",15.27,86.8,82.1
"2025-07-08 23:40:00",15.08,87.9,82.4
"2025-07-08 23:50:00",14.95,88.2,81.3
"2025-07-09 00:00:00",14.96,86.5,80
"2025-07-09 00:10:00",15.5,85,76.7
"2025-07-09 00:20:00",15.46,85.7,78.2
"2025-07-09 00:30:00",15.65,84.8,76.1
"2025-07-09 00:40:00",15.34,86.5,81.3
"2025-07-09 00:50:00",15.2,87.8,82.9
"2025-07-09 01:00:00",15.12,87.5,83.9
"2025-07-09 01:10:00",15.17,88,83.1
"2025-07-09 01:20:00",15.16,86.4,83.1
"2025-07-09 01:30:00",15.48,86.7,78.2
"2025-07-09 01:40:00",15.34,85,80.8
"2025-07-09 01:50:00",15.25,86.6,80.5
"2025-07-09 02:00:00",15.67,86,75.8
"2025-07-09 02:10:00",15.87,81.3,75.7
"2025-07-09 02:20:00",15.61,82.4,75.9
"2025-07-09 02:30:00",15.81,81.3,74
"2025-07-09 02:40:00",15.64,86.2,72.6
"2025-07-09 02:50:00",15.21,87.2,76.8
"2025-07-09 03:00:00",14.61,90.1,80.3
"2025-07-09 03:10:00",14.68,89.3,77.6
"2025-07-09 03:20:00",15.28,82.4,77.7
"2025-07-09 03:30:00",15.11,84.6,74.8
"2025-07-09 03:40:00",14.19,89.8,82
"2025-07-09 03:50:00",13.47,92.1,82.8
"2025-07-09 04:00:00",14.03,88.7,80.6
"2025-07-09 04:10:00",13.41,91.1,83.1
"2025-07-09 04:20:00",14.07,87.1,80.1
"2025-07-09 04:30:00",13.19,91.6,85.2
"2025-07-09 04:40:00",13.22,93.9,81.9
"2025-07-09 04:50:00",12.99,94,83.3
"2025-07-09 05:00:00",12.63,93.1,81.8
"2025-07-09 05:10:00",12.97,89.5,81.4
"2025-07-09 05:20:00",13.38,88.6,84.3
"2025-07-09 05:30:00",13.98,87.5,82.9
"2025-07-09 05:40:00",13.87,90.9,84.3
"2025-07-09 05:50:00",13.89,91.9,88.3
"2025-07-09 06:00:00",13.99,92.7,88.8
"2025-07-09 06:10:00",14.44,92.5,89
"2025-07-09 06:20:00",14.84,91.6,88.3
"2025-07-09 06:30:00",15.7,88.9,83.4
"2025-07-09 06:40:00",15.66,91.1,86
"2025-07-09 06:50:00",15.18,94.4,88
"2025-07-09 07:00:00",15.44,93.5,87.7
"2025-07-09 07:10:00",15.52,93,86.9
"2025-07-09 07:20:00",15.97,91.8,84.1
"2025-07-09 07:30:00",15.52,95,85.3
"2025-07-09 07:40:00",14.81,97.2,91.4
"2025-07-09 07:50:00",14.77,98.2,90.5
"2025-07-09 08:00:00",14.98,97.2,89.1
"2025-07-09 08:10:00",14.79,97.9,91
"2025-07-09 08:20:00",15.51,94.6,83.2
"2025-07-09 08:30:00",15.59,97,86
"2025-07-09 08:40:00",14.93,98.5,89.2
"2025-07-09 08:50:00",16.19,95.3,81.8
"2025-07-09 09:00:00",16.36,96,79.1
"2025-07-09 09:10:00",15.59,97.3,87.1
"2025-07-09 09:20:00",15.98,96.1,82.6
"2025-07-09 09:30:00",15.24,97.9,88.7
"2025-07-09 09:40:00",15.12,98.3,88
"2025-07-09 09:50:00",15.67,96.8,87.2
"2025-07-09 10:00:00",15.68,97.5,85.7
"2025-07-09 10:10:00",15.82,97.8,84.3
"2025-07-09 10:20:00",16.2,96.7,83.1
"2025-07-09 10:30:00",15.57,99.9,87.3
"2025-07-09 10:40:00",15.6,97.9,82.6
"2025-07-09 10:50:00",15.87,95.7,85.2
"2025-07-09 11:00:00",15.66,97.5,86.1
"2025-07-09 11:10:00",15.98,96.1,83.6
"2025-07-09 11:20:00",15.79,97.5,85.9
"2025-07-09 11:30:00",15.79,97.3,84.9
"2025-07-09 11:40:00",16.09,94.4,84.1
"2025-07-09 11:50:00",15.74,95.8,84.3
"2025-07-09 12:00:00",15.93,96.3,84.4
"2025-07-09 12:10:00",16.41,94.5,82.5
"2025-07-09 12:20:00",16.21,95.5,83.6
"2025-07-09 12:30:00",16.73,96,77.9
"2025-07-09 12:40:00",16.73,94.4,80.7
"2025-07-09 12:50:00",16.56,94.9,81.3
"2025-07-09 13:00:00",16.8,93.6,79.1
"2025-07-09 13:10:00",16.67,94,81.1
"2025-07-09 13:20:00",16.54,94.8,81.2
"2025-07-09 13:30:00",16.4,95.8,80.2
"2025-07-09 13:40:00",17,92.1,78.7
"2025-07-09 13:50:00",16.75,95,80.3
"2025-07-09 14:00:00",16.57,95.8,83
"2025-07-09 14:10:00",16.29,95.8,82.6
"2025-07-09 14:20:00",16.35,94.6,82.7
"2025-07-09 14:30:00",16.44,95.2,83.4
"2025-07-09 14:40:00",16.24,94.6,84.6
"2025-07-09 14:50:00",16.17,93.4,82.9
"2025-07-09 15:00:00",16.61,92.9,78.9
"2025-07-09 15:10:00",16.65,93,78.5
"2025-07-09 15:20:00",16.56,91.8,82
"2025-07-09 15:30:00",16.2,94.5,84.6
"2025-07-09 15:40:00",16.38,94.4,81.7
"2025-07-09 15:50:00",16.25,91,83.6
"2025-07-09 16:00:00",16.25,93,82.2
"2025-07-09 16:10:00",16.82,89.7,79.3
"2025-07-09 16:20:00",15.81,94.6,84
"2025-07-09 16:30:00",15.75,94.4,82.7
"2025-07-09 16:40:00",16.15,92,78.7
"2025-07-09 16:50:00",15.47,94.2,85.9
"2025-07-09 17:00:00",15.46,92.1,85.1
"2025-07-09 17:10:00",15.2,93.3,86.7
"2025-07-09 17:20:00",15.24,93.3,86.2
"2025-07-09 17:30:00",15.71,90.7,81.7
"2025-07-09 17:40:00",14.74,95.2,89.1
"2025-07-09 17:50:00",14.97,93,85
"2025-07-09 18:00:00",15.98,90.2,74.7
"2025-07-09 18:10:00",16.39,86.2,76.1
"2025-07-09 18:20:00",17.72,79.3,71.7
"2025-07-09 18:30:00",17.53,79.6,70.1
"2025-07-09 18:40:00",19.46,70.4,61.5
"2025-07-09 18:50:00",19.75,65.8,60.6
"2025-07-09 19:00:00",19.1,71.9,62.2
"2025-07-09 19:10:00",19.05,69.1,60
"2025-07-09 19:20:00",18.35,77.9,65.5
"2025-07-09 19:30:00",17.08,81,59.9
"2025-07-09 19:40:00",20.6,62,52.1
"2025-07-09 19:50:00",20.23,61.1,56.2
"2025-07-09 20:00:00",20.42,60.4,56.4
"2025-07-09 20:10:00",18.31,76.7,57.8
"2025-07-09 20:20:00",18.78,74.6,57.3
"2025-07-09 20:30:00",17.11,77.4,58.9
"2025-07-09 20:40:00",16.01,80.1,68.5
"2025-07-09 20:50:00",16.64,83.2,58.5
"2025-07-09 21:00:00",14.96,83.5,78.8
"2025-07-09 21:10:00",14.69,83.9,81.1
"2025-07-09 21:20:00",14.4,85.4,81.2
"2025-07-09 21:30:00",14.69,83.1,79.1
"2025-07-09 21:40:00",14.69,85.6,79.2
"2025-07-09 21:50:00",14.3,87.5,81.4
"2025-07-09 22:00:00",14.3,86.7,70.7
"2025-07-09 22:10:00",14.79,86,71.6
"2025-07-09 22:20:00",14.41,85.6,79.3
"2025-07-09 22:30:00",14.15,86.2,81.4
"2025-07-09 22:40:00",14.94,85.9,77
"2025-07-09 22:50:00",14.87,84.8,80.4
"2025-07-09 23:00:00",16.72,83.4,63.6
"2025-07-09 23:10:00",19.05,72,59.9
"2025-07-09 23:20:00",20,64.8,59.2
"2025-07-09 23:30:00",17.66,86.1,61.7
"2025-07-09 23:40:00",15.98,85.7,67.7
"2025-07-09 23:50:00",15.43,84.1,71.5
"2025-07-10 00:00:00",15.27,83.8,81
"2025-07-10 00:10:00",16.18,83.9,71
"2025-07-10 00:20:00",16.31,84.2,69
"2025-07-10 00:30:00",15.19,85,78.7
"2025-07-10 00:40:00",14.64,86.9,83.4
"2025-07-10 00:50:00",14.51,87.5,84.3
"2025-07-10 01:00:00",14.41,87.8,83.2
"2025-07-10 01:10:00",14.45,87.4,84.3
"2025-07-10 01:20:00",14.54,88.2,84.7
"2025-07-10 01:30:00",14.27,88.9,84.9
"2025-07-10 01:40:00",14,89.8,83.8
"2025-07-10 01:50:00",13.78,90.8,85.1
"2025-07-10 02:00:00",13.86,91.8,81.1
"2025-07-10 02:10:00",14.38,87.1,81.3
"2025-07-10 02:20:00",14.86,84.8,80.2
"2025-07-10 02:30:00",14.82,86,80.5
"2025-07-10 02:40:00",15.53,83.6,71.5
"2025-07-10 02:50:00",16.06,82,75.2
"2025-07-10 03:00:00",16.18,82.5,75.1
"2025-07-10 03:10:00",15.81,85.1,76.6
"2025-07-10 03:20:00",15.35,86.5,78
"2025-07-10 03:30:00",15.25,86,80.8
"2025-07-10 03:40:00",14.82,88.6,79.6
"2025-07-10 03:50:00",14.47,88.4,79.8
"2025-07-10 04:00:00",14.04,89.1,85
"2025-07-10 04:10:00",14.39,88.4,83.5
"2025-07-10 04:20:00",13.96,90.2,85.8
"2025-07-10 04:30:00",13.7,92.1,86.4
"2025-07-10 04:40:00",13.68,90.2,85.4
"2025-07-10 04:50:00",13.43,92,87.1
"2025-07-10 05:00:00",13.24,92.4,87
"2025-07-10 05:10:00",13.58,92.7,82.6
"2025-07-10 05:20:00",13.86,89.4,81
"2025-07-10 05:30:00",13.92,88.5,85.7
"2025-07-10 05:40:00",14.16,90.3,86
"2025-07-10 05:50:00",14.39,90.7,85.8
"2025-07-10 06:00:00",14.25,92.3,89
"2025-07-10 06:10:00",14.57,91.8,87.9
"2025-07-10 06:20:00",15.38,89.8,85
"2025-07-10 06:30:00",16.25,89.3,80.5
"2025-07-10 06:40:00",14.96,95.8,86.2
"2025-07-10 06:50:00",15.23,94.3,83.7
"2025-07-10 07:00:00",15.96,90.9,82.8
"2025-07-10 07:10:00",15.69,95.7,80.3
"2025-07-10 07:20:00",14.77,96.2,88.5
"2025-07-10 07:30:00",16.3,89.9,79.9
"2025-07-10 07:40:00",16.01,96.6,82.2
"2025-07-10 07:50:00",15.11,96.7,86.8
"2025-07-10 08:00:00",15.04,96.2,88.3
"2025-07-10 08:10:00",15.29,97,88.5
"2025-07-10 08:20:00",15.48,94.7,85.4
"2025-07-10 08:30:00",15.5,94.7,83.8
"2025-07-10 08:40:00",15.77,94.6,79.1
"2025-07-10 08:50:00",15.89,93.3,83.6
"2025-07-10 09:00:00",16.07,93.4,81.5
"2025-07-10 09:10:00",15.85,94,83.2
"2025-07-10 09:20:00",16.17,92.8,82
"2025-07-10 09:30:00",15.44,96.2,86.3
"2025-07-10 09:40:00",15.43,95.2,85.7
"2025-07-10 09:50:00",15.32,95.8,84.9
"2025-07-10 10:00:00",15.46,95,82.1
"2025-07-10 10:10:00",15.24,96.1,85.6
"2025-07-10 10:20:00",15.23,95.4,86.5
"2025-07-10 10:30:00",15.05,96.2,87.9
